job_id,job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary data provide by
214,Messaging Trust Data Analyst,Syniverse Technologies Services India Pvt. Ltd.,2-7 Yrs,2,7,,,,"Bangalore / Bengaluru, Hyderabad / Secunderabad",6,Naukri,3.3,111,"data analysis, data science, business writing",
633,Medical Data Analyst Level I,ZignaAI,1-4 Yrs,1,4,,,,Hyderabad / Secunderabad,30,Naukri,4.8,4,"Healthcare, Billing, Analytical",
942,Medical Data Analyst,ARDEM Data Services Private Limited,1-3 Yrs,1,3,,,,Lucknow,300,Naukri,3.3,116,"Data entry, Healthcare, Process improvement",
999,Medical Data Abstractor,Multi Recruit,3-8 Yrs,3,8, 10 - 12L/yr,1000000,1200000,Bangalore / Bengaluru,9,Naukri,,,"Medical Coding Analyst, Medical Data Analyst, Clinical Data Analyst",Salary Listed by Company
329,Media Scan,Designboxed,2-4 Yrs,2,4,,,,Pune,11,Naukri,2.9,57,"Trend Identification, Crisis Management, Collaboration",
275,Master Data Analyst - SAP Implementation (8-10 yrs),Overture Rede Private Limited.,8-10 Yrs,8,10,,,,Remote,10,hirist,4.3,21,"Data Analyst, Data Analytics, Data Management",
222,Master Data Analyst,Saasvaap,3-8 Yrs,3,8,,,,"Thiruvananthapuram, Cochin/Ernakulam/Kochi, Bangalore / Bengaluru",27,Naukri,4.2,65,"data analysis, data modeling, PowerDesigner",
549,Master Data Analyst,Oriflame Cosmetics Ltd,3-5 Yrs,3,5,,,,New Delhi,365,Naukri,3.8,233,"General accounting, Automation, IFS",
552,Master Data Analyst,Oriflame Cosmetics Ltd,3-5 Yrs,3,5,,,,New Delhi,365,Naukri,3.8,233,"General accounting, Automation, IFS",
97,Marketing Ops Analyst,Target Corporation India Pvt Ltd,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,26,Naukri,4.2,579,"Career development, Change management, metadata",
527,Marketing Data Analyst II,Course Hero,3-4 Yrs,3,4,,,,"Chennai, Pune, New Delhi
+4 more",30,Naukri,3.6,62,"SQL, Health insurance, SEM",
233,Marketing Data Analyst,PGi,2-5 Yrs,2,5,,,,Hyderabad / Secunderabad,30,Naukri,4.2,106,"CRM, Analytics, Data analysis",
198,Marketing Data Analyst,Foodlink Services,2-3 Yrs,2,3, 6 - 7.5L/yr,600000,750000,Mumbai,19,Naukri,4,84,"Marketing Campaigns, Market Research And Analysis, Pricing Strategy",Salary Listed by Company
750,Marketing Data Analyst,Marrina decisions,2-5 Yrs,2,5,,,,Remote,26,Naukri,4,3,"Data analysis, Project management, Process improvement",
924,Marketing Data Analyst,Headspin Technologies Private Limited,2-4 Yrs,2,4,,,,Remote,300,Naukri,4,12,"Data Analyst, CRM, Data analysis",
1282,Marketing Data Analyst,EASYRECRUE,3-8 Yrs,3,8,,,,Hyderabad / Secunderabad,30,Naukri,,,"CRM, Analytics, Data analysis",
1248,Marketing /CRM Data Analyst,Marrina decisions,2-5 Yrs,2,5,,,,Remote,300,Naukri,4,3,"CRM, Project management, Analytics",
200,Market Data Analyst,Pentair,7-12 Yrs,7,12,,,,Noida,30,Naukri,4,89,"Predictive Modeling, Power BI, SAS",
455,Manager/Senior Manager - Data Governance Products (10-13 yrs),HuQuo,10-13 Yrs,10,13,,,,Pune,9,hirist,3.8,14,"Product Management, Data Governance, Data Analyst",
456,Manager/Senior Manager - Data Analyst (2-10 yrs),HuQuo,2-10 Yrs,2,10,,,,"Delhi ncr, Mumbai, Bangalore / Bengaluru
+5 more",9,iimjobs,3.8,14,"Tableau, Python, SQL",
462,Manager/Senior Manager - Data Analyst - KPO (5-7 yrs),HuQuo,5-7 Yrs,5,7,,,,"Hyderabad / Secunderabad, Pune, Gurgaon / Gurugram",9,iimjobs,3.8,14,"Data Analytics, Analytics, SQL",
391,Manager/Senior Data Analyst - Consulting Firm (5-8 yrs),HuQuo Consulting Pvt. Ltd.,5-8 Yrs,5,8,,,,Gurgaon / Gurugram,2,iimjobs,3.8,14,"Analytics, Data Analytics, Big Data",
1073,Manager/AVP/Data Analyst - FATCA (7-15 yrs),Edge In Asia Recruitment Private Limited,7-15 Yrs,7,15,,,,Bangalore / Bengaluru,18,iimjobs,,,"Data Analytics, Analytics, Data Visualization",
576,Manager / AVP Data Analyst (FATCA),The Edge Partnership,7-9 Yrs,7,9,,,,Bangalore / Bengaluru,16,Naukri,3.6,9,"Root cause analysis, Data analysis, Project management",
1068,Manager / AVP - Data Analyst (FATCA),Edge In Asia Recruitment,7-12 Yrs,7,12,,,,Bangalore / Bengaluru,17,Naukri,,,"Financial Services, Power Bi, CRS",
288,Manager - Storefront Planning and Analytics,Myntra.com,4-7 Yrs,4,7,,,,Bangalore / Bengaluru,30,Naukri,4,1700,"Analytics, SQL, Python",
1453,Manager - Recruitment Data Analyst,Busisol Sourcing India Pvt Ltd,8-12 Yrs,8,12,,,,Remote,365,Naukri,,,"Payroll, Talent acquisition, HRIS",
1450,Manager - Recruitment & Data Analyst,Busisol Sourcing India Pvt Ltd,8-10 Yrs,8,10,,,,Ballari,365,Naukri,,,"HR, Payroll, Talent acquisition",
481,Manager - Data Analytics & Engineering (5-10 yrs),Credit Saison,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,27,hirist,3.8,42,"Data Analyst, Data Analytics, Data Engineering",
1160,Manager - Data Analyst - MR Firm (7-9 yrs),iTaap,7-9 Yrs,7,9,,,,"Mumbai, Gurgaon / Gurugram",60,iimjobs,5,1,"Analytics, Data Analytics, Data Management",
117,Manager - Data Analyst,Murugappa Group,5-10 Yrs,5,10, 10 - 15L/yr,1000000,1500000,Chennai,25,Naukri,4,237,"tableau, Power BI, Data Analytics",Salary Listed by Company
856,MAF Group - Lead Data Analyst - Snowflake/Azure Data Factory (3-8 yrs),MAF Group,,,,,,,,30,hirist,5,1,,
236,Machine Learning Engineer - Python/Spark (5-8 yrs),SundayLabs,5-8 Yrs,5,8,,,,Bangalore / Bengaluru,30,hirist,4.8,13,"Machine Learning, Python, Spark",
716,Machine Learning Data Analyst,Adventure India Journey Private Ltd.,5-10 Yrs,5,10,,,,New Delhi,20,Naukri,4.5,2,"Exploratory Data Analysis, Artificial Intelligence, Natural Language Processing",
1492,Machine learning Architect,Cotocus.com,5-9 Yrs,5,9,,,,Bangalore / Bengaluru,365,Naukri,,,"Machine learning, Life sciences, Architectural design",
1555,Machine learning Architect,Cotocus.com,5-9 Yrs,5,9,,,,Bangalore / Bengaluru,365,Naukri,,,"Machine learning, Life sciences, Architectural design",
94,Looking Manager - MIS &Data Analyst based- Lowerparel-Immediate Joiner,Anand Rathi Insurance Brokers (ARIBL),3-8 Yrs,3,8, 3.5 - 8.5L/yr,350000,850000,Mumbai,3,Naukri,4.2,61,"MIS report, MIS Operations, VLOOKUP",Salary Listed by Company
1139,Looking For Data Analyst (Qualtrics & SAP SuccessFactors),CDI Solutions,3-5 Yrs,3,5, 1.25 - 37L/yr (AmbitionBox estimate),125000,3700000,Bangalore / Bengaluru,24,Naukri,,,"Excel, business intelligence platforms, Power BI",Estimated by Ambition Box
113,Looker Developer - Data Analyst,Renault Nissan Technology Business Centre IndiaPvt.Ltd,2-5 Yrs,2,5,,,,Chennai,12,Naukri,3.9,1400,"Data analysis, metadata, Usage",
731,LenDenClub - Team Lead - Analytics & Data Science (5-10 yrs),LenDenClub,5-10 Yrs,5,10,,,,Mumbai,60,hirist,3.2,69,"Data Analyst, Data Analytics, Data Science",
1252,Lead/Senior Data Analyst - Internet/Online (4-6 yrs),Youth4 Talent Solutions and Services,4-6 Yrs,4,6,,,,Bangalore / Bengaluru,30,iimjobs,,,"Predictive Modeling, Data Modeling, Data Analytics",
408,Lead/Assistant Manager/Data Analyst - Python/SQL (4-6 yrs),HuQuo Consulting Pvt. Ltd.,4-6 Yrs,4,6,,,,Gurgaon / Gurugram,2,iimjobs,3.8,14,"Python, SQL, Data Analytics",
1029,Lead Insight Data Analyst ( Tableau + SQL+ Python ): 5+ Yrs: Delhi/NCR,Rectus Talent,5-10 Yrs,5,10, 0.35 - 55L/yr (AmbitionBox estimate),35000,5500000,Delhi/Ncr,12,Naukri,,,"Data Transformation, Data Manipulation, Data Analysis",Estimated by Ambition Box
566,Lead Hybrid BI Engineer - Power BI/Azure (6-9 yrs),Infiniti Research,6-9 Yrs,6,9,,,,Bangalore / Bengaluru,60,hirist,4,379,"Power BI, Azure, Data Analytics",
530,Lead Developer - Power BI (8-10 yrs),Cortex Consulting Pvt. Ltd.,8-10 Yrs,8,10,,,,Remote,30,hirist,3.1,16,"Power BI, Business Intelligence, Data Warehousing",
58,Lead Data Research Analyst,Morningstar India (P) Ltd.,4-7 Yrs,4,7,,,,Mumbai,4,Naukri,3.9,928,"Automation, Corporate actions, Data management",
874,Lead Data Analyst/Scientist Python Appzlogic,Appzlogic Mobility Solutions Pvt Ltd,6-8 Yrs,6,8,,,,Noida,300,Naukri,3.8,26,"lead data analyst, Python, Coding",
1195,Lead Data Analyst (Managing Database)_Immediate_Bangalore_WFO,HR Central,4-6 Yrs,4,6, 5 - 35L/yr (AmbitionBox estimate),500000,3500000,Bangalore / Bengaluru,30,Naukri,,,"Data Validation, Data Compilation, Database Management",Estimated by Ambition Box
494,Lead Data Analyst (3-6 yrs),Grizmo Labs,3-6 Yrs,3,6,,,,Gurgaon / Gurugram,26,hirist,3.9,23,"Data Analyst, Data Analytics, SQL",
1027,Lead Data Analyst - US MNC (analytics),Aspyra Hr Services,5-10 Yrs,5,10, 20 - 35L/yr,2000000,3500000,Bangalore / Bengaluru,12,Naukri,,,"Business Intelligence, hql, Business Analytics",Salary Listed by Company
1119,Lead Data Analyst - Pricing & Revenue Management (7-10 yrs),CxSearch Global Partners,7-10 Yrs,7,10,,,,"Mumbai, Bangalore / Bengaluru",23,iimjobs,,,"Analytics, Data Analytics, Python",
654,Lead Data Analyst - Economics,The Economist Newspaper Limited,3-7 Yrs,3,7,,,,Gurgaon / Gurugram,30,Naukri,4,15,"Data analysis, SQL, Manager Quality Assurance",
270,Lead Data Analyst - DAX Power BI (10-15 yrs),Arting Digital,10-15 Yrs,10,15,,,,Bangalore / Bengaluru,23,hirist,4.8,27,"Power BI, Data Analyst, Data Visualization Tools",
199,Lead Data Analyst - Business Intelligence (10-15 yrs),ABC Consultants,10-15 Yrs,10,15,,,,Bangalore / Bengaluru,18,hirist,3.8,309,"Data Analyst, Data Analytics, Tableau",
613,Lead Data Analyst - AWS/ETL (8-14 yrs),Optimal Virtual Employee,,,,,,,,30,hirist,3.3,18,,
970,Lead Data Analyst - Associate Tech Specialist,Essenware Private Limted,2-4 Yrs,2,4,,,,Pune,270,Naukri,4.7,4,"Business process, Basic, Statistical analysis",
1294,Lead Data Analyst,Session AI,2-6 Yrs,2,6,,,,Mumbai,270,Naukri,5,1,"SQL, Open source, Python",
367,Lead Data Analyst,Arting Digital,4-7 Yrs,4,7,,,,Bangalore / Bengaluru,30,Naukri,4.8,27,"Data analysis, Business intelligence, Analytical",
1082,Lead Data Analyst,Saltmine,4-7 Yrs,4,7,,,,Bangalore / Bengaluru,240,Naukri,4.7,3,"Analytics, Procurement, Data processing",
45,Lead Data Analyst,Airtel,4-9 Yrs,4,9,,,,Gurgaon / Gurugram,10,Naukri,4,12200,"R, Data Analysis, Data Visualization",
77,Lead Data Analyst,Photon Infotech P Ltd,8-13 Yrs,8,13,,,,"Chennai, Bangalore / Bengaluru",5,Naukri,4,1400,"Data analysis, SAS, Data management",
483,Lead Data Analyst,Cimpress India,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,90,Naukri,3.9,266,"Consulting, Analytics, SQL",
583,Lead Data Analyst,Vistaprint India Marketing Solutions Pvt Ltd,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,90,Naukri,3.8,92,"Consulting, Analytics, Monitoring",
49,Lead Data Analyst,Conneqt Digital,10-15 Yrs,10,15, 12 - 22L/yr,1200000,2200000,Bangalore / Bengaluru,2,Naukri,3.7,8000,"Data Analysis, Stakeholder management, Data Products",Salary Listed by Company
544,Lead Data Analyst,Ecolab Digital Center,6-8 Yrs,6,8,,,,Bangalore / Bengaluru,60,Naukri,3.6,90,"data science, lead data analyst, Mathematics",
582,Lead Data Analyst,Ipsos Research Private Ltd.,3-6 Yrs,3,6,,,,Bangalore / Bengaluru,150,Naukri,3.4,232,"SQL, Automation, Python",
478,Lead Data Analyst,InnovAccer,5-6 Yrs,5,6, 32 - 25L/yr (AmbitionBox estimate),3200000,2500000,Noida,30,Naukri,3.1,290,"Health insurance, Skill development, Data modeling",Estimated by Ambition Box
1384,Lead Data Analyst,MediaMath,8-13 Yrs,8,13,,,,Bangalore / Bengaluru,730,Naukri,,,"Python, Data Analysis, Predictive Modeling",
730,Lead Consultant - Digital Transformation (15-20 yrs),Job Seeks 4U Consultancy Services,15-20 Yrs,15,20,,,,Bangalore / Bengaluru,21,hirist,3.4,5,"Data Analytics, Data Analyst, Python",
1210,Lead Analyst - Market Insights - Diversity Role,Flexability Hr Solutions,7-12 Yrs,7,12, 15 - 27.5L/yr,1500000,2750000,Pune,30,Naukri,,,"market Analyst, Power Bi, market insight",Salary Listed by Company
769,Lead - Data Analyst and Research Team,AppZen,2-5 Yrs,2,5, 3.5 - 4L/yr (AmbitionBox estimate),350000,400000,Pune,120,Naukri,3.9,14,"Analytical, Data quality, lead data analyst",Estimated by Ambition Box
771,Lead - Data Analyst and Research Team,AppZen,2-5 Yrs,2,5, 3.5 - 4L/yr (AmbitionBox estimate),350000,400000,Pune,120,Naukri,3.9,14,"Analytical, Data quality, lead data analyst",Estimated by Ambition Box
795,Lead - Data Analyst (8-12 yrs),KPB Consultants,8-12 Yrs,8,12,,,,Bangalore / Bengaluru,11,iimjobs,4,1,"Data Analytics, Analytics, Python",
1120,Lead - Data Analyst - Global Logistics Industry (7-11 yrs),Cxsearch Global Partners,7-11 Yrs,7,11,,,,Bangalore / Bengaluru,23,iimjobs,,,"Analytics, Data Analytics, SQL",
312,LCM Restructuring Data Analyst,ION,2-4 Yrs,2,4,,,,"Navi Mumbai, Mumbai, Mumbai",4,Naukri,3.6,132,"Automation, Finance, Analysis",
298,LCM Data Analyst - Restructuring Analyst,ION,4-7 Yrs,4,7,,,,Mumbai,2,Naukri,3.6,132,"Supply chain, electronic trading, Data management",
1405,Junior Python Developer,MABZONE IT SOLUTIONS,5-10 Yrs,5,10,,,,Mohali,210,Naukri,,,"HR Executive, SAS, Finance",
599,Junior Data Analyst (PGDM Finance Freshers),Institutional Shareholder Services Inc.,0-2 Yrs,0,2,,,,Mumbai,270,Naukri,3.8,84,"Master data management, MS Office, Corporate governance",
470,Junior Data Analyst,Consulting And Beyond,0-1 Yrs,0,1, 1 - 2L/yr,100000,200000,Chennai,3,Naukri,4.3,5,"Pivot Table, Communication Skills, VLOOKUP",Salary Listed by Company
446,Junior Data Analyst,super scholar,0-6 Yrs,0,6,,,,Mumbai,6,Naukri,3.8,11,"Data analysis, Excel, Analytical",
681,Junior Data Analyst,LumenData Solutions India Pvt Ltd,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,30,Naukri,3.8,12,"Data analysis, SQL, Data processing",
1253,Junior Data Analyst,PIPECARE Group,0-2 Yrs,0,2,,,,Noida,90,Naukri,3.2,7,"GIS, Petrochemical, Manager Quality Assurance",
197,Junior Data Analyst,Citco,1-2 Yrs,1,2,,,,Hyderabad / Secunderabad,10,Naukri,3.1,699,"Junior Analyst, Training, Corporate governance",
1337,Junior Data Analyst,Times World Information Technology,2-3 Yrs,2,3,,,,"Thiruvananthapuram, Calicut/Kozhikode",365,Naukri,,,"data cleansing, Data analysis, Google Analytics",
55,"Junior /Assistant Manager - Data Analyst, Variance I Mumbai",Parle,3-6 Yrs,3,6,,,,Mumbai,10,Naukri,4,1400,"SAP, Data Analysis, Variance Analysis",
1291,JS Full Stack Engineer,TensorGo Technologies Private Limited,2-7 Yrs,2,7,,,,Hyderabad / Secunderabad,1095,Naukri,5,1,"HTML, MySQL, Front end",
1407,Jr. Data Analyst (Big Query),Coders Brain Pvt Ltd,1-4 Yrs,1,4, 0.1 - 27L/yr (AmbitionBox estimate),10000,2700000,New Delhi,240,Naukri,,,"Data Analyst, Junior Data Analyst, query",Estimated by Ambition Box
962,Jr. Data Analyst,Allime Tech Solutions,4-6 Yrs,4,6,,,,Chennai,6,Naukri,,,"Performance tuning, Data analysis, metadata",
359,Jr Data Analyst,Synergy Connect Data Innovations,1-2 Yrs,1,2,,,,Mumbai,13,Naukri,4.7,7,"Data Analysis, Data Cleansing, Data Visualization",
440,Jr Data Analyst,Synergy Connect Data Innovations,2-3 Yrs,2,3,,,,Mumbai,23,Naukri,4.7,7,"Database Management, Data Analysis, Data Cleansing",
27,JP Morgan Chase - Reference Data Analyst (4-6 yrs),JP Morgan Chase,4-6 Yrs,4,6,,,,Mumbai,16,iimjobs,4.1,5300,"Reference Data, IT Business Analyst, IT Jobs in BFSI",
5,JP Morgan Chase - Client Data Analyst (4-9 yrs),JP Morgan Chase,4-9 Yrs,4,9,,,,Hyderabad / Secunderabad,7,iimjobs,4.1,5300,"KYC, AML, Banking",
0,JP Morgan Chase - Client Data Analyst (4-8 yrs),JP Morgan Chase,4-8 Yrs,4,8,,,,Hyderabad / Secunderabad,3,iimjobs,4.1,5300,"Banking, KYC, Banking Operations",
51,JP Morgan Chase - Client Data Analyst (4-6 yrs),JP Morgan Chase,4-6 Yrs,4,6,,,,Hyderabad / Secunderabad,28,iimjobs,4.1,5300,"KYC, AML, Banking",
1278,Jollee - Data Analyst (1-3 yrs),Bundle O Joy,1-3 Yrs,1,3,,,,Gurgaon / Gurugram,30,iimjobs,1.7,2,"Data Analytics, Data Visualization, Statistics",
69,Job || Lead Data Analyst || Wipro || Gurugram,Wipro Limited,5-10 Yrs,5,10, 10 - 20L/yr,1000000,2000000,Gurgaon / Gurugram,11,Naukri,3.8,41400,"Data Analyst, Data Modeling, ETL",Salary Listed by Company
1356,IT Vacancy in Delhi- Data Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,2-6 Yrs,2,6,,,,New Delhi,1460,Naukri,3,1,"Software services, data visualization, Software",
1360,IT Vacancy in Delhi- Data Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,2-6 Yrs,2,6,,,,New Delhi,1460,Naukri,3,1,"Software services, data visualization, Software",
858,IT Training Center,Excel PTP,4-9 Yrs,4,9,,,,Ahmedabad,1095,Naukri,5,2,"Market research, Email marketing, Social media",
430,IT Data Analyst,Siemens Limited,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,120,Naukri,4.2,4200,"Data Analyst, CRM, Data analysis",
345,IQVIA - Data Analyst (0-1 yrs),IQVIA,0-1 Yrs,0,1,,,,Pune,60,iimjobs,4,3600,"Data Visualization, Tableau, Data Analytics",
753,Internal Audit Data Analyst,Stripe,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,90,Naukri,3.6,18,"Analytics, SQL, Auditing",
835,Insurance Data Analyst,XDuce,2-3 Yrs,2,3,,,,Ahmedabad,730,Naukri,3.2,22,"Underwriting, Claims, Data analysis",
1159,Informatica Data Analyst - Data Quality (6-10 yrs),RapidBraiins,6-10 Yrs,6,10,,,,Bangalore / Bengaluru,26,hirist,,,"Data Quality, Informatica, Data Analyst",
503,Indium Software - Manager - Data Analytics (6-10 yrs),Indium Software,6-10 Yrs,6,10,,,,Bangalore / Bengaluru,120,hirist,4.1,698,"Data Analytics, Data Analyst, SQL",
504,Indium Software - Data Analyst - SQL/SAS/Python (3-7 yrs),Indium Software,3-7 Yrs,3,7,,,,Bangalore / Bengaluru,120,hirist,4.1,698,"SQL, SAS, R",
102,Indium Software - Data Analyst - R/Python (1-5 yrs),Indium Software,1-5 Yrs,1,5,,,,"Bangalore / Bengaluru, Hyderabad / Secunderabad",13,hirist,4.1,698,"Data Analyst, Data Analytics, Python",
85,Index Input Data Analyst,MSCI,1-2 Yrs,1,2, 3.4 - 12L/yr (AmbitionBox estimate),340000,1200000,Mumbai,3,Naukri,4.1,221,"Data analysis, Automation, Manager Quality Assurance",Estimated by Ambition Box
155,ImpactGuru - Senior Data Analyst (3-4 yrs),Impact Guru Technology Ventures Pvt Ltd,3-4 Yrs,3,4,,,,Mumbai,18,hirist,4.1,333,"Data Analyst, Data Analytics, Dashboard Design",
156,ImpactGuru - Senior Data Analyst (2-4 yrs),Impact Guru Technology Ventures Pvt Ltd,2-4 Yrs,2,4,,,,Mumbai,18,hirist,4.1,333,"Data Analyst, SQL, Data Analytics",
157,Impact Guru - Senior Data Analyst (3-4 yrs),Impact Guru Technology Ventures Pvt Ltd,3-4 Yrs,3,4,,,,Mumbai,18,iimjobs,4.1,333,"Tableau, Data Analytics, Analytics",
161,Impact Guru - Data Analyst - SQL/SAS/R (2-4 yrs),Impact Guru,2-4 Yrs,2,4,,,,Mumbai,19,hirist,4.1,333,"Data Analyst, SQL, SAS",
261,Immediate requirement For Data Analyst (Power BI) - Indore,Annova Solutions Pvt Ltd,1-2 Yrs,1,2, 1.25 - 2.75L/yr,125000,275000,Indore,2,Naukri,3.9,125,"Advance Excel, Power BI, MIS Reporting",Salary Listed by Company
328,IBS Business Data Analyst,Mondel z International,1-5 Yrs,1,5,,,,Mumbai,120,Naukri,4.4,895,"Supply chain, Data analysis, Data management",
700,Human Resources Data Analyst II,Mold-Masters Limited,2-4 Yrs,2,4,,,,Coimbatore,60,Naukri,3.8,39,"Analytics, Automation, Continuous improvement",
1240,Human Resources Data Analyst II,Hillenbrand,2-4 Yrs,2,4,,,,Coimbatore,150,Naukri,3.7,4,"Analytics, Automation, Continuous improvement",
343,Human Resources Data Analyst II,Coperion Ideal Pvt. Ltd.,2-4 Yrs,2,4,,,,Coimbatore,20,Naukri,3.1,41,"Computer science, Automation, Business Data Analyst",
61,HSSE Q&R Data Analyst,SBM Offshore,6-9 Yrs,6,9,,,,Bangalore / Bengaluru,5,Naukri,4.3,64,"Computer science, Usage, SAP",
173,HSSE Q&R Data Analyst,SBM Nauvata Pvt. Ltd.,3-10 Yrs,3,10,,,,Bangalore / Bengaluru,3,Naukri,4,27,"Computer science, Data management, Renewable energy",
1202,HR Data Analyst/Analytics,Peoplefy Infosolutions,7-12 Yrs,7,12,,,,Navi Mumbai,30,Naukri,,,"Excel, Data Management, Data Analysis",
1285,HR Data Analyst (3-5 yrs),D Square Consulting Services Pvt Ltd,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,30,iimjobs,1,1,"Data Analytics, HR Analytics, Analytics",
1038,HR Data Analyst - NBFC,B2N Management Consulting (p) Ltd,5-8 Yrs,5,8, 8 - 12L/yr,800000,1200000,Chennai,13,Naukri,,,"MS Excel, Power Bi, Tableau Reporting",Salary Listed by Company
1347,HR Data Analyst - IT (2-4 yrs),D Square Consulting Services Pvt Ltd,2-4 Yrs,2,4,,,,Bangalore / Bengaluru,60,iimjobs,1,1,"Data Analytics, HR Analytics, Analytics",
132,Hr Data Analyst,O P Jindal Global University (JGU),7-12 Yrs,7,12,,,,Sonipat,3,Naukri,4,157,"HR MIS, Excel Dashboards, Data Analysis",
96,Hr Data Analyst,Yash Technologies,2-5 Yrs,2,5,,,,Hyderabad / Secunderabad,9,Naukri,3.8,1400,"HR MIS, People Analytics, Power Bi",
1173,HR Data Analyst,Peoplefy Infosolutions,6-11 Yrs,6,11,,,,Navi Mumbai,27,Naukri,,,"Excel, Power Bi, Data Analysis",
954,HR Analytics,LEVARAGE BUSINESS SOLUTIONS,4-8 Yrs,4,8, 2.52 - 48L/yr (AmbitionBox estimate),252000,4800000,Bangalore / Bengaluru,6,Naukri,,,"Excel, People Analytics, PowerBI",Estimated by Ambition Box
330,Hiring Kuwait-DATA Analyst/Surveyor/Darftsman,Ingenious Overseas Consultancy,5-7 Yrs,5,7,,,,Kuwait,5,Naukri,4.8,6,"Computer skills, geotechnics, rtk",
202,Hiring For Power BI Support !,NOVAC,4-9 Yrs,4,9,,,,Navi Mumbai,30,Naukri,4,370,"MIS Preparation, Loan Origination, Power Bi",
130,Hiring For Data Analyst,Xceedance,4-6 Yrs,4,6, 15 - 20L/yr,1500000,2000000,"Pune, Bangalore Rural, Gurgaon / Gurugram",3,Naukri,3.7,578,"Redshift Db, Data Warehousing, ETL",Salary Listed by Company
987,Hiring For Business Analyst Consultant _Females Only _ Permanent WFH,Orcapod Consulting Services,5-9 Yrs,5,9, 2 - 3.25L/yr,200000,325000,India,8,Naukri,,,"business Analyst, Excel Spreadsheets, Google Sheets",Salary Listed by Company
355,Hiring Data Analyst,Ericson Insurance TPA,3-8 Yrs,3,8, 4 - 5L/yr,400000,500000,Mumbai,13,Naukri,3.8,58,"excel, python, advanced excel",Salary Listed by Company
187,Hiring Chemical Data Analyst,Straive,2-7 Yrs,2,7,,,,Chennai,26,Naukri,3.5,1500,"ChemDraw, Patient analysis, Articles",
189,Hindustan Times - Market Data Analyst (1-3 yrs),Hindustan Times,,,,,,,,19,iimjobs,3.6,235,,
414,Hindustan Coca Cola Beverages - Data Analyst (3-6 yrs),Coca Cola Beverages Pvt Ltd,3-6 Yrs,3,6,,,,Bangalore / Bengaluru,90,iimjobs,4.2,2500,"Data Analytics, Analytics, Data Visualization",
385,HEPL - Senior Data Analyst (6-12 yrs),HEPL - A Cavinkare Group Company,6-12 Yrs,6,12,,,,Jaipur,27,iimjobs,3.9,106,"Data Analytics, Data Management, Analytics",
647,HealthPlix - Data Analyst - Tableau/Power BI (1-5 yrs),HealthPlix Technologies Pvt Ltd,1-5 Yrs,1,5,,,,Bangalore / Bengaluru,60,hirist,3.3,127,"Tableau, MySQL, SQL",
25,Healthcare Data Analyst,Infosys Limited,2-6 Yrs,2,6,,,,Bangalore / Bengaluru,4,Naukri,3.8,33500,"PL/SQL, STTM creation, Data mapping",
35,Healthcare Data Analyst,Infosys Limited,3-8 Yrs,3,8,,,,Bangalore / Bengaluru,12,Naukri,3.8,33500,"PL/SQL, STTM creation, Data mapping",
